0.874           ;                   7.33175e-22
0.875           ;                   1.26827e-21
0.876           ;                   2.19209e-21
0.877           ;                   3.78567e-21
0.878           ;                   6.5322e-21
0.879           ;                   1.12617e-20
0.88           ;                   1.93986e-20
0.881           ;                   3.33853e-20
0.882           ;                   5.7405e-20
0.883           ;                   9.86169e-20
0.884           ;                   1.69259e-19
0.885           ;                   2.90234e-19
0.886           ;                   4.97201e-19
0.887           ;                   8.50939e-19
0.888           ;                   1.45493e-18
0.889           ;                   2.48515e-18
0.89           ;                   4.2406e-18
0.891           ;                   7.22868e-18
0.892           ;                   1.23095e-17
0.893           ;                   2.09394e-17
0.894           ;                   3.55814e-17
0.895           ;                   6.03964e-17
0.896           ;                   1.02405e-16
0.897           ;                   1.73437e-16
0.898           ;                   2.93405e-16
0.899           ;                   4.95783e-16
0.9           ;                   8.36767e-16
0.901           ;                   1.41058e-15
0.902           ;                   2.37501e-15
0.903           ;                   3.99387e-15
0.904           ;                   6.70776e-15
0.905           ;                   1.12514e-14
0.906           ;                   1.88482e-14
0.907           ;                   3.15326e-14
0.908           ;                   5.26824e-14
0.909           ;                   8.78976e-14
0.91           ;                   1.46448e-13
0.911           ;                   2.43654e-13
0.912           ;                   4.04798e-13
0.913           ;                   6.71528e-13
0.914           ;                   1.11235e-12
0.915           ;                   1.83973e-12
0.916           ;                   3.03805e-12
0.917           ;                   5.00898e-12
0.918           ;                   8.24525e-12
0.919           ;                   1.35502e-11
0.92           ;                   2.22311e-11
0.921           ;                   3.64112e-11
0.922           ;                   5.95325e-11
0.923           ;                   9.71636e-11
0.924           ;                   1.58295e-10
0.925           ;                   2.57413e-10
0.926           ;                   4.17807e-10
0.927           ;                   6.76843e-10
0.928           ;                   1.09433e-09
0.929           ;                   1.76579e-09
0.93           ;                   2.84344e-09
0.931           ;                   4.56922e-09
0.932           ;                   7.32681e-09
0.933           ;                   1.17231e-08
0.934           ;                   1.87156e-08
0.935           ;                   2.98111e-08
0.936           ;                   4.73744e-08
0.937           ;                   7.51064e-08
0.938           ;                   1.18783e-07
0.939           ;                   1.87393e-07
0.94           ;                   2.94883e-07
0.941           ;                   4.62822e-07
0.942           ;                   7.24475e-07
0.943           ;                   1.13096e-06
0.944           ;                   1.7606e-06
0.945           ;                   2.73296e-06
0.946           ;                   4.22993e-06
0.947           ;                   6.52725e-06
0.948           ;                   1.00413e-05
0.949           ;                   1.53987e-05
0.95           ;                   2.35382e-05
0.951           ;                   3.5861e-05
0.952           ;                   5.44497e-05
0.953           ;                   8.23859e-05
0.954           ;                   0.00012421
0.955           ;                   0.000186579
0.956           ;                   0.00027921
0.957           ;                   0.000416214
0.958           ;                   0.000617978
0.959           ;                   0.000913806
0.96           ;                   0.00134558
0.961           ;                   0.00197283
0.962           ;                   0.00287967
0.963           ;                   0.00418421
0.964           ;                   0.00605124
0.965           ;                   0.00870921
0.966           ;                   0.0124726
0.967           ;                   0.0177711
0.968           ;                   0.0251878
0.969           ;                   0.0355073
0.97           ;                   0.0497768
0.971           ;                   0.0693822
0.972           ;                   0.0961412
0.973           ;                   0.132415
0.974           ;                   0.18124
0.975           ;                   0.24648
0.976           ;                   0.332998
0.977           ;                   0.446841
0.978           ;                   0.595431
0.979           ;                   0.787762
0.98           ;                   1.03457
0.981           ;                   1.34846
0.982           ;                   1.74401
0.983           ;                   2.23772
0.984           ;                   2.84792
0.985           ;                   3.59445
0.986           ;                   4.49825
0.987           ;                   5.58068
0.988           ;                   6.86268
0.989           ;                   8.36372
0.99           ;                   10.1007
0.991           ;                   12.0864
0.992           ;                   14.3286
0.993           ;                   16.8285
0.994           ;                   19.5799
0.995           ;                   22.5683
0.996           ;                   25.7709
0.997           ;                   29.1568
0.998           ;                   32.6873
0.999           ;                   36.3181
1           ;                   40
